Date;Open Price;Close Price
2018-01-10 00:00;14073,16;14073,16
2018-01-10 01:00;14073,16;14193,43
2018-01-10 02:00;14193,43;14290,4
2018-01-10 03:00;14290,4;14139,18
2018-01-10 04:00;14139,18;14374,32
2018-01-10 05:00;14374,32;14182,03
2018-01-10 06:00;14182,03;14240,25
2018-01-10 07:00;14240,25;14115,24
2018-01-10 08:00;14115,24;13500,39
2018-01-10 09:00;13500,39;13790,67
2018-01-10 10:00;13790,67;13862,86
2018-01-10 11:00;13862,86;14073,29
2018-01-10 12:00;14073,29;13898,03
2018-01-10 13:00;13898,03;13907,03
2018-01-10 14:00;13907,03;13778,42
2018-01-10 15:00;13778,42;14420,99
2018-01-10 16:00;14420,99;14498,19
2018-01-10 17:00;14498,19;14556,76
2018-01-10 18:00;14556,76;14479,26
2018-01-10 19:00;14479,26;14339,61
2018-01-10 20:00;14339,61;14463,84
2018-01-10 21:00;14463,84;14481,59
2018-01-10 22:00;14481,59;14457,25
2018-01-10 23:00;14457,25;14859,3
2018-01-11 00:00;14859,3;14681,31
2018-01-11 01:00;14681,31;14496,48
2018-01-11 02:00;14496,48;14250,19
2018-01-11 03:00;14250,19;13295,6
2018-01-11 04:00;13295,6;13286,18
2018-01-11 05:00;13286,18;13123,3
2018-01-11 06:00;13123,3;13389,86
2018-01-11 07:00;13389,86;13566,97
2018-01-11 08:00;13566,97;13782,84
2018-01-11 09:00;13782,84;13539,09
2018-01-11 10:00;13539,09;13305,48
2018-01-11 11:00;13305,48;13449,15
2018-01-11 12:00;13449,15;13831,78
2018-01-11 13:00;13831,78;13704,39
2018-01-11 14:00;13704,39;13835,64
2018-01-11 15:00;13835,64;13997,75
2018-01-11 16:00;13997,75;13900,14
2018-01-11 17:00;13900,14;13670,12
2018-01-11 18:00;13670,12;13713,64
2018-01-11 19:00;13713,64;13361,39
2018-01-11 20:00;13361,39;13467,3
2018-01-11 21:00;13467,3;13445,23
2018-01-11 22:00;13445,23;13088,33
2018-01-11 23:00;13088,33;13316,81
2018-01-12 00:00;13316,81;13099,9
2018-01-12 01:00;13099,9;13414,49
2018-01-12 02:00;13414,49;13469,39
2018-01-12 03:00;13469,39;13640,92
2018-01-12 04:00;13640,92;13686,74
2018-01-12 05:00;13686,74;13603,33
2018-01-12 06:00;13603,33;13732,53
2018-01-12 07:00;13732,53;13620,27
2018-01-12 08:00;13620,27;13591,31
2018-01-12 09:00;13591,31;13507,24
2018-01-12 10:00;13507,24;13936,2
2018-01-12 11:00;13936,2;13971,35
2018-01-12 12:00;13971,35;14042,17
2018-01-12 13:00;14042,17;13871,66
2018-01-12 14:00;13871,66;13933,37
2018-01-12 15:00;13933,37;13647,04
2018-01-12 16:00;13647,04;13568,18
2018-01-12 17:00;13568,18;13616,18
2018-01-12 18:00;13616,18;13490,33
2018-01-12 19:00;13490,33;13770,3
2018-01-12 20:00;13770,3;13907,04
2018-01-12 21:00;13907,04;13744,49
2018-01-12 22:00;13744,49;13639,28
2018-01-12 23:00;13639,28;13784,29
2018-01-13 00:00;13784,29;14091,41
2018-01-13 01:00;14091,41;14158,9
2018-01-13 02:00;14158,9;14163,48
2018-01-13 03:00;14163,48;14162,52
2018-01-13 04:00;14162,52;14113,2
2018-01-13 05:00;14113,2;14192,94
2018-01-13 06:00;14192,94;14221,38
2018-01-13 07:00;14221,38;14410,83
2018-01-13 08:00;14410,83;14250,16
2018-01-13 09:00;14250,16;14219,11
2018-01-13 10:00;14219,11;14232,32
2018-01-13 11:00;14232,32;14257,65
2018-01-13 12:00;14257,65;14342,94
2018-01-13 13:00;14342,94;14484,72
2018-01-13 14:00;14484,72;14384,06
2018-01-13 15:00;14384,06;14260,29
2018-01-13 16:00;14260,29;14281,22
2018-01-13 17:00;14281,22;14308,72
2018-01-13 18:00;14308,72;14264,32
2018-01-13 19:00;14264,32;14085,2
2018-01-13 20:00;14085,2;14177,56
2018-01-13 21:00;14177,56;14166,75
2018-01-13 22:00;14166,75;14309,92
2018-01-13 23:00;14309,92;14203,74
2018-01-14 00:00;14203,74;14261,93
2018-01-14 01:00;14261,93;14315,84
2018-01-14 02:00;14315,84;14234,04
2018-01-14 03:00;14234,04;14217,13
2018-01-14 04:00;14217,13;13900,38
2018-01-14 05:00;13900,38;13794,87
2018-01-14 06:00;13794,87;13836,41
2018-01-14 07:00;13836,41;13752,01
2018-01-14 08:00;13752,01;13668,43
2018-01-14 09:00;13668,43;13548,09
2018-01-14 10:00;13548,09;13542,93
2018-01-14 11:00;13542,93;13516,68
2018-01-14 12:00;13516,68;13315,09
2018-01-14 13:00;13315,09;13599,06
2018-01-14 14:00;13599,06;13530,92
2018-01-14 15:00;13530,92;13219,51
2018-01-14 16:00;13219,51;13353,74
2018-01-14 17:00;13353,74;13494,79
2018-01-14 18:00;13494,79;13529,56
2018-01-14 19:00;13529,56;13374,75
2018-01-14 20:00;13374,75;13477,5
2018-01-14 21:00;13477,5;13393,82
2018-01-14 22:00;13393,82;13566,12
2018-01-14 23:00;13566,12;13618,19
2018-01-15 00:00;13618,19;13712,41
2018-01-15 01:00;13712,41;13642,62
2018-01-15 02:00;13642,62;13510,2
2018-01-15 03:00;13510,2;13548,65
2018-01-15 04:00;13548,65;13608,25
2018-01-15 05:00;13608,25;13586,64
2018-01-15 06:00;13586,64;13751,82
2018-01-15 07:00;13751,82;13650,02
2018-01-15 08:00;13650,02;13593,76
2018-01-15 09:00;13593,76;13684,48
2018-01-15 10:00;13684,48;13773,37
2018-01-15 11:00;13773,37;13748,78
2018-01-15 12:00;13748,78;14141,6
2018-01-15 13:00;14141,6;14167,92
2018-01-15 14:00;14167,92;14136,14
2018-01-15 15:00;14136,14;14062,06
2018-01-15 16:00;14062,06;14135,9
2018-01-15 17:00;14135,9;13919,12
2018-01-15 18:00;13919,12;13934,37
2018-01-15 19:00;13934,37;13902,59
2018-01-15 20:00;13902,59;13722,69
2018-01-15 21:00;13722,69;13918,66
2018-01-15 22:00;13918,66;13805,39
2018-01-15 23:00;13805,39;13574
2018-01-16 00:00;13574;13292,47
2018-01-16 01:00;13292,47;13056,11
2018-01-16 02:00;13056,11;13146,68
2018-01-16 03:00;13146,68;12955,76
2018-01-16 04:00;12955,76;12990,34
2018-01-16 05:00;12990,34;13118,75
2018-01-16 06:00;13118,75;13147,44
2018-01-16 07:00;13147,44;12488,38
2018-01-16 08:00;12488,38;12144,97
2018-01-16 09:00;12144,97;11503,65
2018-01-16 10:00;11503,65;11761,09
2018-01-16 11:00;11761,09;12328,27
2018-01-16 12:00;12328,27;12007,36
2018-01-16 13:00;12007,36;11533,81
2018-01-16 14:00;11533,81;11881,72
2018-01-16 15:00;11881,72;12273,94
2018-01-16 16:00;12273,94;11968,73
2018-01-16 17:00;11968,73;11367,68
2018-01-16 18:00;11367,68;11484,22
2018-01-16 19:00;11484,22;11577,92
2018-01-16 20:00;11577,92;11021,73
2018-01-16 21:00;11021,73;10617,36
2018-01-16 22:00;10617,36;11067,53
2018-01-16 23:00;11067,53;11369,39
2018-01-17 00:00;11369,39;11095,35
2018-01-17 01:00;11095,35;11303,49
2018-01-17 02:00;11303,49;10876,44
2018-01-17 03:00;10876,44;10827,15
2018-01-17 04:00;10827,15;11109,92
2018-01-17 05:00;11109,92;11073,75
2018-01-17 06:00;11073,75;11227,56
2018-01-17 07:00;11227,56;11141,17
2018-01-17 08:00;11141,17;10880,6
2018-01-17 09:00;10880,6;10515,33
2018-01-17 10:00;10515,33;10046,51
2018-01-17 11:00;10046,51;10216,17
2018-01-17 12:00;10216,17;10338,71
2018-01-17 13:00;10338,71;10050,95
2018-01-17 14:00;10050,95;9453,32
2018-01-17 15:00;9453,32;9501,26
2018-01-17 16:00;9501,26;10275
2018-01-17 17:00;10275;10137,44
2018-01-17 18:00;10137,44;9809,44
2018-01-17 19:00;9809,44;10572,21
2018-01-17 20:00;10572,21;10960,96
2018-01-17 21:00;10960,96;11378,02
2018-01-17 22:00;11378,02;11090,65
2018-01-17 23:00;11090,65;11098,56
2018-01-18 00:00;11098,56;11254,42
2018-01-18 01:00;11254,42;11435,44
2018-01-18 02:00;11435,44;11729,22
2018-01-18 03:00;11729,22;11346,9
2018-01-18 04:00;11346,9;11117,52
2018-01-18 05:00;11117,52;10992,45
2018-01-18 06:00;10992,45;11192,71
2018-01-18 07:00;11192,71;10663,94
2018-01-18 08:00;10663,94;10880,63
2018-01-18 09:00;10880,63;11229,6
2018-01-18 10:00;11229,6;11324,11
2018-01-18 11:00;11324,11;11558,62
2018-01-18 12:00;11558,62;11653,74
2018-01-18 13:00;11653,74;11710,33
2018-01-18 14:00;11710,33;11873,77
2018-01-18 15:00;11873,77;11995,93
2018-01-18 16:00;11995,93;11702,74
2018-01-18 17:00;11702,74;11476,43
2018-01-18 18:00;11476,43;11751,66
2018-01-18 19:00;11751,66;11782,53
2018-01-18 20:00;11782,53;11868,95
2018-01-18 21:00;11868,95;11540,59
2018-01-18 22:00;11540,59;11289,01
2018-01-18 23:00;11289,01;11249,35
2018-01-19 00:00;11249,35;11487,18
2018-01-19 01:00;11487,18;11424,57
2018-01-19 02:00;11424,57;11087,3
2018-01-19 03:00;11087,3;11144,74
2018-01-19 04:00;11144,74;11387,3
2018-01-19 05:00;11387,3;11347,18
2018-01-19 06:00;11347,18;11509,54
2018-01-19 07:00;11509,54;11349,1
2018-01-19 08:00;11349,1;11732,85
2018-01-19 09:00;11732,85;11610,19
2018-01-19 10:00;11610,19;11828,08
2018-01-19 11:00;11828,08;11791,8
2018-01-19 12:00;11791,8;11859,43
2018-01-19 13:00;11859,43;11738,94
2018-01-19 14:00;11738,94;11462,08
2018-01-19 15:00;11462,08;11544,93
2018-01-19 16:00;11544,93;11653,46
2018-01-19 17:00;11653,46;11284,02
2018-01-19 18:00;11284,02;11255,48
2018-01-19 19:00;11255,48;11253,69
2018-01-19 20:00;11253,69;11384,99
2018-01-19 21:00;11384,99;11345,63
2018-01-19 22:00;11345,63;11254,65
2018-01-19 23:00;11254,65;11510,42
2018-01-20 00:00;11510,42;11560,87
2018-01-20 01:00;11560,87;11663,49
2018-01-20 02:00;11663,49;11692,7
2018-01-20 03:00;11692,7;11739,44
2018-01-20 04:00;11739,44;12245,85
2018-01-20 05:00;12245,85;12652,81
2018-01-20 06:00;12652,81;12400,98
2018-01-20 07:00;12400,98;12596,11
2018-01-20 08:00;12596,11;12740,81
2018-01-20 09:00;12740,81;12502,22
2018-01-20 10:00;12502,22;12565,5
2018-01-20 11:00;12565,5;12325,63
2018-01-20 12:00;12325,63;12497,76
2018-01-20 13:00;12497,76;12515,63
2018-01-20 14:00;12515,63;12600,1
2018-01-20 15:00;12600,1;12543,23
2018-01-20 16:00;12543,23;12826,61
2018-01-20 17:00;12826,61;12815,66
2018-01-20 18:00;12815,66;12956,56
2018-01-20 19:00;12956,56;12745,67
2018-01-20 20:00;12745,67;12773,48
2018-01-20 21:00;12773,48;12904,31
2018-01-20 22:00;12904,31;12826,35
2018-01-20 23:00;12826,35;12761,59
2018-01-21 00:00;12761,59;12369,54
2018-01-21 01:00;12369,54;12502,43
2018-01-21 02:00;12502,43;12569,01
2018-01-21 03:00;12569,01;12492,01
2018-01-21 04:00;12492,01;12257,95
2018-01-21 05:00;12257,95;12104,07
2018-01-21 06:00;12104,07;12011,71
2018-01-21 07:00;12011,71;11903,56
2018-01-21 08:00;11903,56;11917,11
2018-01-21 09:00;11917,11;11727,33
2018-01-21 10:00;11727,33;11774,3
2018-01-21 11:00;11774,3;12128,59
2018-01-21 12:00;12128,59;11989,03
2018-01-21 13:00;11989,03;12011,82
2018-01-21 14:00;12011,82;11768,85
2018-01-21 15:00;11768,85;11597,65
2018-01-21 16:00;11597,65;11341,06
2018-01-21 17:00;11341,06;11409,11
2018-01-21 18:00;11409,11;11489,12
2018-01-21 19:00;11489,12;11480,3
2018-01-21 20:00;11480,3;11121,68
2018-01-21 21:00;11121,68;11348
2018-01-21 22:00;11348;11176,58
2018-01-21 23:00;11176,58;11489,33
2018-01-22 00:00;11489,33;11694,02
2018-01-22 01:00;11694,02;11412,62
2018-01-22 02:00;11412,62;11558,48
2018-01-22 03:00;11558,48;11515,79
2018-01-22 04:00;11515,79;11609,16
2018-01-22 05:00;11609,16;11460,38
2018-01-22 06:00;11460,38;11614,39
2018-01-22 07:00;11614,39;11746,58
2018-01-22 08:00;11746,58;11741,63
2018-01-22 09:00;11741,63;11736,15
2018-01-22 10:00;11736,15;11698,94
2018-01-22 11:00;11698,94;11328,55
2018-01-22 12:00;11328,55;11325,63
2018-01-22 13:00;11325,63;10660,33
2018-01-22 14:00;10660,33;10694,57
2018-01-22 15:00;10694,57;10304,1
2018-01-22 16:00;10304,1;10559,23
2018-01-22 17:00;10559,23;10577,61
2018-01-22 18:00;10577,61;10456,04
2018-01-22 19:00;10456,04;10595,47
2018-01-22 20:00;10595,47;10401,99
2018-01-22 21:00;10401,99;10264,28
2018-01-22 22:00;10264,28;10665,21
2018-01-22 23:00;10665,21;10778,66
2018-01-23 00:00;10778,66;10736,37
2018-01-23 01:00;10736,37;10706,81
2018-01-23 02:00;10706,81;10771,69
2018-01-23 03:00;10771,69;10900,76
2018-01-23 04:00;10900,76;10618,66
2018-01-23 05:00;10618,66;10424,59
2018-01-23 06:00;10424,59;10380,34
2018-01-23 07:00;10380,34;10302,64
2018-01-23 08:00;10302,64;10721,24
2018-01-23 09:00;10721,24;10439,58
2018-01-23 10:00;10439,58;10297,57
2018-01-23 11:00;10297,57;10142,1
2018-01-23 12:00;10142,1;10236,55
2018-01-23 13:00;10236,55;10285,93
2018-01-23 14:00;10285,93;10434,38
2018-01-23 15:00;10434,38;10756,3
2018-01-23 16:00;10756,3;11357,46
2018-01-23 17:00;11357,46;11181,22
2018-01-23 18:00;11181,22;11221,54
2018-01-23 19:00;11221,54;11045,76
2018-01-23 20:00;11045,76;11109,99
2018-01-23 21:00;11109,99;10984,42
2018-01-23 22:00;10984,42;11049,27
2018-01-23 23:00;11049,27;10826,86
2018-01-24 00:00;10826,86;10613,75
2018-01-24 01:00;10613,75;10606,41
2018-01-24 02:00;10606,41;10726,11
2018-01-24 03:00;10726,11;10841,18
2018-01-24 04:00;10841,18;10675,95
2018-01-24 05:00;10675,95;10651,72
2018-01-24 06:00;10651,72;10959,98
2018-01-24 07:00;10959,98;10957,36
2018-01-24 08:00;10957,36;10869,17
2018-01-24 09:00;10869,17;11020,44
2018-01-24 10:00;11020,44;11004,76
2018-01-24 11:00;11004,76;11023,89
2018-01-24 12:00;11023,89;11306,65
2018-01-24 13:00;11306,65;11315,12
2018-01-24 14:00;11315,12;11302,77
2018-01-24 15:00;11302,77;11065,41
2018-01-24 16:00;11065,41;11039,42
2018-01-24 17:00;11039,42;11115,04
2018-01-24 18:00;11115,04;11011,16
2018-01-24 19:00;11011,16;11212,49
2018-01-24 20:00;11212,49;11127,31
2018-01-24 21:00;11127,31;11208,37
2018-01-24 22:00;11208,37;11103,57
2018-01-24 23:00;11103,57;11399,22
2018-01-25 00:00;11399,22;11298,12
2018-01-25 01:00;11298,12;11409,9
2018-01-25 02:00;11409,9;11555,28
2018-01-25 03:00;11555,28;11635,14
2018-01-25 04:00;11635,14;11467,45
2018-01-25 05:00;11467,45;11533,27
2018-01-25 06:00;11533,27;11467,89
2018-01-25 07:00;11467,89;11436,48
2018-01-25 08:00;11436,48;11295,78
2018-01-25 09:00;11295,78;11294,67
2018-01-25 10:00;11294,67;11303,83
2018-01-25 11:00;11303,83;11163,05
2018-01-25 12:00;11163,05;11074,72
2018-01-25 13:00;11074,72;11227,3
2018-01-25 14:00;11227,3;11172,17
2018-01-25 15:00;11172,17;10945,14
2018-01-25 16:00;10945,14;10907,03
2018-01-25 17:00;10907,03;10959,94
2018-01-25 18:00;10959,94;11260,94
2018-01-25 19:00;11260,94;11204
2018-01-25 20:00;11204;11270,35
2018-01-25 21:00;11270,35;11246,48
2018-01-25 22:00;11246,48;11163,1
2018-01-25 23:00;11163,1;11134,6
2018-01-26 00:00;11134,6;11381,05
2018-01-26 01:00;11381,05;11292,44
2018-01-26 02:00;11292,44;11578,07
2018-01-26 03:00;11578,07;11523,67
2018-01-26 04:00;11523,67;11461,89
2018-01-26 05:00;11461,89;11345,36
2018-01-26 06:00;11345,36;11385,97
2018-01-26 07:00;11385,97;11043,45
2018-01-26 08:00;11043,45;10751,52
2018-01-26 09:00;10751,52;10409,4
2018-01-26 10:00;10409,4;10550,15
2018-01-26 11:00;10550,15;10512,5
2018-01-26 12:00;10512,5;10644,94
2018-01-26 13:00;10644,94;10535,29
2018-01-26 14:00;10535,29;10779,37
2018-01-26 15:00;10779,37;11005,12
2018-01-26 16:00;11005,12;11073,61
2018-01-26 17:00;11073,61;11139,86
2018-01-26 18:00;11139,86;11046,8
2018-01-26 19:00;11046,8;10937,58
2018-01-26 20:00;10937,58;10964,43
2018-01-26 21:00;10964,43;10899,35
2018-01-26 22:00;10899,35;10800,4
2018-01-26 23:00;10800,4;11098,88
2018-01-27 00:00;11098,88;11097,6
2018-01-27 01:00;11097,6;10985,13
2018-01-27 02:00;10985,13;11135,81
2018-01-27 03:00;11135,81;11004,85
2018-01-27 04:00;11004,85;11027,93
2018-01-27 05:00;11027,93;11247,45
2018-01-27 06:00;11247,45;11298,54
2018-01-27 07:00;11298,54;11205,55
2018-01-27 08:00;11205,55;11136,77
2018-01-27 09:00;11136,77;11238,94
2018-01-27 10:00;11238,94;11205,34
2018-01-27 11:00;11205,34;10954,88
2018-01-27 12:00;10954,88;10951,96
2018-01-27 13:00;10951,96;11039,48
2018-01-27 14:00;11039,48;10998,1
2018-01-27 15:00;10998,1;11486,99
2018-01-27 16:00;11486,99;11504,31
2018-01-27 17:00;11504,31;11419,45
2018-01-27 18:00;11419,45;11420,81
2018-01-27 19:00;11420,81;11461,02
2018-01-27 20:00;11461,02;11489,24
2018-01-27 21:00;11489,24;11553,74
2018-01-27 22:00;11553,74;11450,5
2018-01-27 23:00;11450,5;11403,29
2018-01-28 00:00;11403,29;11464,38
2018-01-28 01:00;11464,38;11421,5
2018-01-28 02:00;11421,5;11407,98
2018-01-28 03:00;11407,98;11450,73
2018-01-28 04:00;11450,73;11693,74
2018-01-28 05:00;11693,74;11753,74
2018-01-28 06:00;11753,74;11926,41
2018-01-28 07:00;11926,41;11737,28
2018-01-28 08:00;11737,28;11752,91
2018-01-28 09:00;11752,91;11734,46
2018-01-28 10:00;11734,46;11608,3
2018-01-28 11:00;11608,3;11738,1
2018-01-28 12:00;11738,1;11522,8
2018-01-28 13:00;11522,8;11601,1
2018-01-28 14:00;11601,1;11561,27
2018-01-28 15:00;11561,27;11579,08
2018-01-28 16:00;11579,08;11640,81
2018-01-28 17:00;11640,81;11620,04
2018-01-28 18:00;11620,04;11584,98
2018-01-28 19:00;11584,98;11627,29
2018-01-28 20:00;11627,29;11682,36
2018-01-28 21:00;11682,36;11756,7
2018-01-28 22:00;11756,7;11693,97
2018-01-28 23:00;11693,97;11697,69
2018-01-29 00:00;11697,69;11704,14
2018-01-29 01:00;11704,14;11410,72
2018-01-29 02:00;11410,72;11405,59
2018-01-29 03:00;11405,59;11403,4
2018-01-29 04:00;11403,4;11450,4
2018-01-29 05:00;11450,4;11412,96
2018-01-29 06:00;11412,96;11256,4
2018-01-29 07:00;11256,4;11184,14
2018-01-29 08:00;11184,14;11221,18
2018-01-29 09:00;11221,18;11227,75
2018-01-29 10:00;11227,75;11279,51
2018-01-29 11:00;11279,51;11088,72
2018-01-29 12:00;11088,72;11074,77
2018-01-29 13:00;11074,77;11160,81
2018-01-29 14:00;11160,81;11190,83
2018-01-29 15:00;11190,83;11232,31
2018-01-29 16:00;11232,31;11209,39
2018-01-29 17:00;11209,39;11265,95
2018-01-29 18:00;11265,95;11239,37
2018-01-29 19:00;11239,37;11142,13
2018-01-29 20:00;11142,13;11174,84
2018-01-29 21:00;11174,84;11222,85
2018-01-29 22:00;11222,85;11052,63
2018-01-29 23:00;11052,63;11174,01
2018-01-30 00:00;11174,01;11162,58
2018-01-30 01:00;11162,58;10887,9
2018-01-30 02:00;10887,9;10941,61
2018-01-30 03:00;10941,61;10916,89
2018-01-30 04:00;10916,89;10969,4
2018-01-30 05:00;10969,4;10964,71
2018-01-30 06:00;10964,71;10929,66
2018-01-30 07:00;10929,66;11016,94
2018-01-30 08:00;11016,94;11018,63
2018-01-30 09:00;11018,63;10868,78
2018-01-30 10:00;10868,78;10894,29
2018-01-30 11:00;10894,29;10957,01
2018-01-30 12:00;10957,01;10892,64
2018-01-30 13:00;10892,64;10471,42
2018-01-30 14:00;10471,42;10528,6
2018-01-30 15:00;10528,6;10306,37
2018-01-30 16:00;10306,37;10366,71
2018-01-30 17:00;10366,71;10215,62
2018-01-30 18:00;10215,62;9954,37
2018-01-30 19:00;9954,37;10246,51
2018-01-30 20:00;10246,51;10065,63
2018-01-30 21:00;10065,63;10138,04
2018-01-30 22:00;10138,04;10189,59
2018-01-30 23:00;10189,59;10016,24
2018-01-31 01:00;10016,24;9748,53
2018-01-31 02:00;9748,53;9813,53
2018-01-31 03:00;9813,53;10050
2018-01-31 04:00;10050;9914,47
2018-01-31 05:00;9914,47;9850,54
2018-01-31 06:00;9850,54;9915,22
2018-01-31 07:00;9915,22;10039,47
2018-01-31 08:00;10039,47;10189,1
2018-01-31 09:00;10189,1;10143,09
2018-01-31 10:00;10143,09;10075
2018-01-31 11:00;10075;10148,26
2018-01-31 12:00;10148,26;10242,14
2018-01-31 13:00;10242,14;10296,05
2018-01-31 14:00;10296,05;10064,89
2018-01-31 14:31;10064,89;10026,21
2018-02-01 00:00;10166,51;10166,51
2018-02-01 00:01;10166,51;10160,21
2018-02-01 00:02;10160,21;10125,94
2018-02-01 00:03;10125,94;10153,57
2018-02-01 00:04;10153,57;10159,45
2018-02-01 00:05;10159,45;10174,88
2018-02-01 00:06;10174,88;10198,63
2018-02-01 00:07;10198,63;10201,75
2018-02-01 00:08;10201,75;10186,57
2018-02-01 00:09;10186,57;10161,06
2018-02-01 00:10;10161,06;10162,36
2018-02-01 00:11;10162,36;10167,96
2018-02-01 00:12;10167,96;10156,17
2018-02-01 00:13;10156,17;10158,11
2018-02-01 00:14;10158,11;10160,67
2018-02-01 00:15;10160,67;10192,76
2018-02-01 00:16;10192,76;10193,29
2018-02-01 00:17;10193,29;10178,7
2018-02-01 00:18;10178,70;10179,68
2018-02-01 00:19;10179,68;10183,97
2018-02-01 00:20;10183,97;10179,64
2018-02-01 00:21;10179,64;10193,67
